"fysiekePlaatUri","fysiekePlaatNameNL","fysiekePlaatNameEN","fysiekePlaatDefinition","svg","parentFysiekePlaatUri","parentFysiekePlaatNaam"
"https://data.crow.nl/imv-standaard-platen/def/833f4e5a-1ee4-4e97-a234-6a9b63b03f19","A05-080","A05-080","Een rechthoekig verkeersbord met een blauw achtergrondschild met daarop een A5 einde snelheidsbord voor 80 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A05_080-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/5bd958e2-6933-4ec2-8f1d-94aa58abde2b","C07-ZE","C07-ZE","Een vierkant verkeersbord met een wit achtergrondschild met daarop een grijskleurig C7 bord Gesloten voor vrachtverkeer, en de aanduiding einde zone.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_C07_ZE-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/d75ad692-0b64-4f70-a1b9-2a7dc801694c","B07-F","B07-F","Een rechthoekig bord met een geel achtergrondschild met daarop verkeersbord B7 stoppen en voorrang verlenen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_B07_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/7505a2b5-57dd-4893-aafe-4e62fa8ae90c","A01-130-F","A01-130-F","Een vierkant verkeersbord met een fluoriserend geel achtergrondschild met daarop een A1 snelheidsbord voor 130 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_130_F-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/a95c6721-43f8-43f7-a6e3-54bd7a995817","A01-050","A01-050","Een rond verkeersbord met een rood achtergrondschild met daarop een A1 snelheidsbord voor 50 km/h","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_A01_050-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/76b4f241-5a09-423e-a082-8c911b33f3f3","G09","G09","Een rond verkeersbord met een blauw achtergrondschild en daarop bord G9, ruiterpad.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_G09-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/84809846-1df2-496e-bb73-ead70ff4075b","J18","J18","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J18, rijbaanversmalling rechts.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J18-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/fff8449b-d0b1-4654-b3f3-4927804e27e5","J37","J37","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J37, gevaar (de aard van het gevaar is aangegeven op het onderbord).","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J37-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/4da05ad7-f62e-4979-a122-0d26680e0612","J05","J05","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J5, S-bocht(en), eerst naar links.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J05-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/160ca297-5023-4e5f-8dd2-6412c3cf3a46","J09","J09","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J9, rotonde.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J09-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
"https://data.crow.nl/imv-standaard-platen/def/8047fec8-2c38-4548-a5cb-9f212cb47d73","J30","J30","Een driehoekig verkeersbord met een rood achtergrondschild en daarop bord J30, laagvliegende vliegtuigen.","https://raw.githubusercontent.com/nl-digigo/NLCS/1b85445d40c86ab5eea2aaeffc71694da8e5fbe9/symbolen/concept/5.1/svg/SVW-VERKEERSTEKEN_BORD_J30-SO.svg","https://data.crow.nl/imv-standaard-platen/def/534a5ba5-6882-40db-8ac2-325d4465667d","FysiekePlaat"
