rvvCode; blackCode; zoneCode; textSigns;;;;;;Naam; Snelheid;Zonebord;Soort onderbord;atrtribuutnaam 1;Waarde onderbord 1;atrtribuutnaam 2;Waarde onderbord 2
A1(Zone);30;;Vondelpark met onleesbaar toegankelijk via Reyer Anlostraat;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Vondelpark met onleesbaar toegankelijk via Reyer Anlostraat;;
A1(Zone);30;;Vondelpark met rolstoel toegankelijk via Reyer Anslostraat;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Vondelpark met rolstoel toegankelijk via Reyer Anslostraat;;
A1(Zone);30;;voor betaaltijden zie parkeerautomaat in deze straat;;;;;;A1;30;Zone;Parkeerinstructie;Omschrijving;voor betaaltijden zie parkeerautomaat in deze straat;;
A1(Zone);30;;voor voetuigen langer dan 6 meter of hoger dan 2;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;voor voetuigen langer dan 6 meter of hoger dan 2;;
A1(Zone);30;;Voorzichtig;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Voorzichtig;;
A2(Zone);30;;vrachtauto's;;;;;;A2;30;Zone;Vrije tekst;Omschrijving;vrachtauto's;;
A1(Zone);30;;VRACHTVERKEER STAPVOETS RIJDEN!;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;VRACHTVERKEER STAPVOETS RIJDEN!;;
A1(Zone);30;;Vrijhouden t.b.v. wijkbussen en invalidevervoer;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Vrijhouden t.b.v. wijkbussen en invalidevervoer;;
A3;;;WACHT tot het  rode licht gedooft is er kan nog trein komen;;;;;;A3;;;Vrije tekst;Omschrijving;WACHT tot het  rode licht gedooft is er kan nog trein komen;;
A1;50;;waterschap Hollandse Delta;;;;;;A1;50;;Vrije tekst;Omschrijving;waterschap Hollandse Delta;;
A1;80;;waterschap Hollandse Delta;;;;;;A1;80;;Vrije tekst;Omschrijving;waterschap Hollandse Delta;;
A1(Zone);60;;waterschap Hollandse Delta;;;;;;A1;60;Zone;Vrije tekst;Omschrijving;waterschap Hollandse Delta;;
A1(Zone);60;;Waterschap Rivierenland;;;;;;A1;60;Zone;Vrije tekst;Omschrijving;Waterschap Rivierenland;;
A1;15;;Wegen verkeerwet 1994;;;;;;A1;15;;Vrije tekst;Omschrijving;Wegen verkeerwet 1994;;
A1(Zone);30;;wegsleep-regeling;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleep-regeling;;
A1;15;;wegsleepregeling van kracht;;;;;;A1;15;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;15;;wegsleepregeling van kracht;;;;;;A1;15;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;15;;wegsleepregeling van kracht;;;;;;A1;15;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;15;;wegsleepregeling van kracht;;;;;;A1;15;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;15;;wegsleepregeling van kracht;850;;;;;A1;15;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;30;;wegsleepregeling van kracht;350 R;;;;;A1;30;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;50;;wegsleepregeling van kracht;;;;;;A1;50;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;50;;wegsleepregeling van kracht;;;;;;A1;50;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;50;;wegsleepregeling van kracht;;;;;;A1;50;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;50;;wegsleepregeling van kracht;;;;;;A1;50;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;60;;wegsleepregeling van kracht;;;;;;A1;60;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;60;;wegsleepregeling van kracht;;;;;;A1;60;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;60;;wegsleepregeling van kracht;;;;;;A1;60;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1;70;;wegsleepregeling van kracht;;;;;;A1;70;;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;wegsleepregeling van kracht;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);60;;wegsleepregeling van kracht;;;;;;A1;60;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A2(Zone);30;;wegsleepregeling van kracht;;;;;;A2;30;Zone;Vrije tekst;Omschrijving;wegsleepregeling van kracht;;
A1(Zone);30;;Welcome to the BLUES VÄ°LLAGE GROLLOO;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Welcome to the BLUES VÄ°LLAGE GROLLOO;;
A1;50;;WELKOM;;;;;;A1;50;;Vrije tekst;Omschrijving;WELKOM;;
A1(Zone);60;;Welkom;;;;;;A1;60;Zone;Vrije tekst;Omschrijving;Welkom;;
A1(Zone);30;;welkom in;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;welkom in;;
A4;30;;Welkom in de gemeente Leusden;;;;;;A4;30;;Vrije tekst;Omschrijving;Welkom in de gemeente Leusden;;
A2(Zone);30;;Welkom in deze buurt onleesbaar;;;;;;A2;30;Zone;Vrije tekst;Omschrijving;Welkom in deze buurt onleesbaar;;
A1;15;;Welkom in park 'De Tipmast' Wandelaars;;;;;;A1;15;;Parkeerinstructie;Omschrijving;Welkom in park 'De Tipmast' Wandelaars;;
A1;50;;Welkom in Zuidoost;;;;;;A1;50;;Vrije tekst;Omschrijving;Welkom in Zuidoost;;
A1(Zone);30;;Welkom Midden in Drenthe Jouw thuisbasis in Drenthe!;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Welkom Midden in Drenthe Jouw thuisbasis in Drenthe!;;
A1;30;;Welkom op Zon & Schild Hier gelden terreinregels;;;;;;A1;30;;Vrije tekst;Omschrijving;Welkom op Zon & Schild Hier gelden terreinregels;;
A1;50;;welkom!;;;;;;A1;50;;Vrije tekst;Omschrijving;welkom!;;
A1;30;;WERK IN UITVOERING;;;;;;A1;30;;Vrije tekst;Omschrijving;WERK IN UITVOERING;;
A1(Zone);30;;Westlandsetuin 2....4e bereikbaar via't zand;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Westlandsetuin 2....4e bereikbaar via't zand;;
A1(Zone);30;;wijk in aanbouw betreden op eigen risico;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;wijk in aanbouw betreden op eigen risico;;
A1;15;;Wijk in aanbouw PAS OP!! OBSTAKELS;;;;;;A1;15;;Vrije tekst;Omschrijving;Wijk in aanbouw PAS OP!! OBSTAKELS;;
A1(Zone);30;;WIJKPLATTEGROND;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;WIJKPLATTEGROND;;
A1(Zone);60;;wisselplaats;;;;;;A1;60;Zone;Vrije tekst;Omschrijving;wisselplaats;;
A1;70;;WOENSEL;;;;;;A1;70;;Vrije tekst;Omschrijving;WOENSEL;;
A1(Zone);30;;WOONWIJK STADSBROEK;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;WOONWIJK STADSBROEK;;
A1;50;;www.boxmeer.nl;;;;;;A1;50;;Vrije tekst;Omschrijving;www.boxmeer.nl;;
A1;80;;www.boxmeer.nl;;;;;;A1;80;;Vrije tekst;Omschrijving;www.boxmeer.nl;;
A1(Zone);;;www.boxmeer.nl;;;;;;A1;;Zone;Vrije tekst;Omschrijving;www.boxmeer.nl;;
A1;50;;www.menaldumdorp.nl;;;;;;A1;50;;Vrije tekst;Omschrijving;www.menaldumdorp.nl;;
A1;30;;zachte berm;;;;;;A1;30;;Waarschuwing;Omschrijving;zachte berm;;
A1(Zone);30;;zachte berm;;;;;;A1;30;Zone;Waarschuwing;Omschrijving;zachte berm;;
A5;60;;ZACHTE LAGE BERM!;;;;;;A5;60;;Waarschuwing;Omschrijving;ZACHTE LAGE BERM!;;
A1;50;;Zeer slecht wegdek;;;;;;A1;50;;Waarschuwing;Omschrijving;Zeer slecht wegdek;;
A1(Zone);30;;zondag 0.00-24.00 h;;;;;;A1;30;Zone;Tijdstipaanduiding;Starttijd;zondag 0.00-24.00 h;;
A1(Zone);30;;zondag t/m donderdag 10.00-24.00 h vrijdag 10.00-zaterdag 02.00 h;;;;;;A1;30;Zone;Tijdstipaanduiding;Starttijd;zondag t/m donderdag 10.00-24.00 h vrijdag 10.00-zaterdag 02.00 h;;
A2(Zone);30;;zone 3;;;;;;A2;30;Zone;Vrije tekst;Omschrijving;zone 3;;
A1(Zone);30;;ZONE Stop en Shop;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;ZONE Stop en Shop;;
A1(Zone);30;;Zone W1 Ma t / m Za 9-17 h koopavond tot 20 h;;;;;;A1;30;Zone;Vrije tekst;Omschrijving;Zone W1 Ma t / m Za 9-17 h koopavond tot 20 h;;
A1(Zone);30;;Zorg niet voor verkeershinder! Parkeer niet op rijbaan en voetpad;;;;;;A1;30;Zone;Parkeerinstructie;Omschrijving;Zorg niet voor verkeershinder! Parkeer niet op rijbaan en voetpad;;
A1;15;;ZORGBOERDERIJ MOED EN VERTROUWEN PRIVE GEBIED;;;;;;A1;15;;Vrije tekst;Omschrijving;ZORGBOERDERIJ MOED EN VERTROUWEN PRIVE GEBIED;;
A1;50;;Zwembad;;;;;;A1;50;;Vrije tekst;Omschrijving;Zwembad;;
A1;;;;;;;;;A1;;;;;;;
A1;10;;;;;;;;A1;10;;;;;;
A1;100;;;;;;;;A1;100;;;;;;
A1;100;;;;;;;;A1;100;;;;;;
A1;100;;;;;;;;A1;100;;;;;;
A1;120;;;;;;;;A1;120;;;;;;
A1;130;;;;;;;;A1;130;;;;;;
A1;15;;;;;;;;A1;15;;;;;;
A1;15;;;;;;;;A1;15;;;;;;
A1;20;;;;;;;;A1;20;;;;;;
A1;25;;;;;;;;A1;25;;;;;;
A1;30;;;;;;;;A1;30;;;;;;
A1;30;;;;;;;;A1;30;;;;;;
A1;30;;;;;;;;A1;30;;;;;;
A1;5;;;;;;;;A1;5;;;;;;
A1;50;;;;;;;;A1;50;;;;;;
A1;60;;;;;;;;A1;60;;;;;;
A1;70;;;;;;;;A1;70;;;;;;
A1;70;;;;;;;;A1;70;;;;;;
A1;80;;;;;;;;A1;80;;;;;;
A1;90;;;;;;;;A1;90;;;;;;
A1;Unknown;;;;;;;;A1;Unknown;;;;;;
A1(Zone);;;;;;;;;A1;;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);30;;;;;;;;A1;30;Zone;;;;;
A1(Zone);50;;;;;;;;A1;50;Zone;;;;;
A1(Zone);60;;;;;;;;A1;60;Zone;;;;;
A1(Zone);A01-30zb;;;;;;;;A1;30;Zone;;;;;
A1(Zone);A01-60zb;;;;;;;;A1;60;Zone;;;;;
A1(Zone);Unknown;;;;;;;;A1;;Zone;;;;;
A1E1(Zone);;;;;;;;;A1;;Zone;;;;;
A2;;;;;;;;;A2;;;;;;;
A2;15;;;;;;;;A2;15;;;;;;
A2;30;;;;;;;;A2;30;;;;;;
A2;5;;;;;;;;A2;5;;;;;;
A2;50;;;;;;;;A2;50;;;;;;
A2;60;;;;;;;;A2;60;;;;;;
A2;60;;;;;;;;A2;60;;;;;;
A2;70;;;;;;;;A2;70;;;;;;
A2;80;;;;;;;;A2;80;;;;;;
A2;90;;;;;;;;A2;90;;;;;;
A2(Zone);;;;;;;;;A2;;Zone;;;;;
A2(zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(Zone);30;;;;;;;;A2;30;Zone;;;;;
A2(zone);60;;;;;;;;A2;60;Zone;;;;;
A2(Zone);60;;;;;;;;A2;60;Zone;;;;;
A2(Zone);60;;;;;;;;A2;60;Zone;;;;;
A2(Zone);Unknown;;;;;;;;A2;Unknown;Zone;;;;;
A3;;;;;;;;;A3;;;;;;;
A3;;;;;;;;;A3;;;;;;;
A4;;;;;;;;;A4;;;;;;;
A4;15;;;;;;;;A4;15;;;;;;
A4;30;;;;;;;;A4;30;;;;;;
A4;30;;;;;;;;A4;30;;;;;;
A4;40;;;;;;;;A4;40;;;;;;
A4;50;;;;;;;;A4;50;;;;;;
A4;60;;;;;;;;A4;60;;;;;;
A4;70;;;;;;;;A4;70;;;;;;
A4;70;;;;;;;;A4;70;;;;;;
A4;80;;;;;;;;A4;80;;;;;;
A4;90;;;;;;;;A4;90;;;;;;
A5;;;;;;;;;A5;;;;;;;
A5;30;;;;;;;;A5;30;;;;;;
A5;40;;;;;;;;A5;40;;;;;;
A5;50;;;;;;;;A5;50;;;;;;
A5;60;;;;;;;;A5;60;;;;;;
A5;70;;;;;;;;A5;70;;;;;;
A5;80;;;;;;;;A5;80;;;;;;
A5;90;;;;;;;;A5;90;;;;;;
A5;A4-60;;;;;;;;A5;60;;;;;;
A1(Zone);30;;geldt niet van ma t/m vr tussen 08.00 - 18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;geldt niet van ma t/m vr tussen 08.00 - 18.00 h;;
A2(Zone);30;;m.u.v ma t/m vr 8.00-18.00 h;;;;;;A2;30;Zone;Dagaanduiding;Dag;m.u.v ma t/m vr 8.00-18.00 h;;
A1(Zone);30;;m.u.v. ma t/m vr 8.00-18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;m.u.v. ma t/m vr 8.00-18.00 h;;
A1(Zone);30;;m.u.v. ma t/m vr 8.00-18.00h;;;;;;A1;30;Zone;Dagaanduiding;Dag;m.u.v. ma t/m vr 8.00-18.00h;;
A1(Zone);30;;m.u.v. ma t/m vr. 8.00-18.00h;;;;;;A1;30;Zone;Dagaanduiding;Dag;m.u.v. ma t/m vr. 8.00-18.00h;;
A1(Zone);30;;m.u.v. ma. t/m vr. 08.00-18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;m.u.v. ma. t/m vr. 08.00-18.00 h;;
A1;50;;m.u.v. ma.t/m vr 08.00-18.00 h;;;;;;A1;50;;Dagaanduiding;Dag;m.u.v. ma.t/m vr 08.00-18.00 h;;
A1(Zone);60;;ma  t/m vr. 08.00-18.00 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma  t/m vr. 08.00-18.00 h;;
A1(Zone);30;;MA / VR 8.00-18.00h;;;;;;A1;30;Zone;Dagaanduiding;Dag;MA / VR 8.00-18.00h;;
A1(Zone);30;;ma 12.00-18.00 h di t/m za 9.00-18.00 h koopavond tot 21.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma 12.00-18.00 h di t/m za 9.00-18.00 h koopavond tot 21.00 h;;
A1;100;;ma t / m vr 06 - 19 h;;;;;;A1;100;;Dagaanduiding;Dag;ma t / m vr 06 - 19 h;;
A1;100;;ma t / mvr 06 - 19 h;;;;;;A1;100;;Dagaanduiding;Dag;ma t / mvr 06 - 19 h;;
A1;100;;ma t/ m vr 06-19 h;;;;;;A1;100;;Dagaanduiding;Dag;ma t/ m vr 06-19 h;;
A2(Zone);30;;ma t/m 9 - 22 h zondag 12 - 18 h; op eigen risico;;;;;A2;30;Zone;Dagaanduiding;Dag;ma t/m 9 - 22 h zondag 12 - 18 h;;
A1(Zone);30;;ma t/m vr 06.30-20.30h i.v.m.markt;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 06.30-20.30h i.v.m.markt;;
A1;100;;MA t/m VR 06-10 15-19 h;;;;;;A1;100;;Dagaanduiding;Dag;MA t/m VR 06-10 15-19 h;;
A1;100;;ma t/m vr 06-19 h;;;;;;A1;100;;Dagaanduiding;Dag;ma t/m vr 06-19 h;;
A1;120;;ma t/m vr 06-19 h;;;;;;A1;120;;Dagaanduiding;Dag;ma t/m vr 06-19 h;;
A1;100;;ma t/m vr 06-19h;;;;;;A1;100;;Dagaanduiding;Dag;ma t/m vr 06-19h;;
A1(Zone);30;;ma t/m vr 08.00 - 19.00 uur;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 08.00 - 19.00 uur;;
A2(Zone);30;;ma t/m vr 08-17h;;;;;;A2;30;Zone;Dagaanduiding;Dag;ma t/m vr 08-17h;;
A1(Zone);30;;ma t/m vr 18 - 8h za/zo 0-24h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 18 - 8h za/zo 0-24h;;
A1(Zone);30;;ma t/m vr 18-08 h za/zo 0-24 h m.u.v. Zandhorst ll en lll;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 18-08 h za/zo 0-24 h m.u.v. Zandhorst ll en lll;;
A1(Zone);30;;ma t/m vr 18-8 h za /zo 0-24 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 18-8 h za /zo 0-24 h;;
A1(Zone);30;;ma t/m vr 18-8 h za/zo 0-24 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 18-8 h za/zo 0-24 h;;
A1(Zone);30;;ma t/m vr 18-8h za/zo 0-24h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr 18-8h za/zo 0-24h;;
A1(Zone);60;;ma t/m vr 18-8h za/zo 0-24h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma t/m vr 18-8h za/zo 0-24h;;
A1;100;;ma t/m vr 6-10 h 15-19 h;;;;;;A1;100;;Dagaanduiding;Dag;ma t/m vr 6-10 h 15-19 h;;
A1(Zone);30;;ma t/m vr. 11.00-14.00h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m vr. 11.00-14.00h;;
A1;50;;ma t/m vrij 18:00 - 08:00 uur en op za en zo de gehele dag;;;;;;A1;50;;Dagaanduiding;Dag;ma t/m vrij 18:00 - 08:00 uur en op za en zo de gehele dag;;
A1(Zone);30;;ma t/m za 08 .00 - 18.00 h koopavonden van 18 .00 - 22.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 08 .00 - 18.00 h koopavonden van 18 .00 - 22.00 h;;
A1(Zone);30;;ma t/m za 08.00 tot 21.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 08.00 tot 21.00 h;;
A1(Zone);30;;ma t/m za 08.00-18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 08.00-18.00 h;;
A1(Zone);;;ma t/m za 08-18 h koopavond 18-22 h;;;;;;A1;;Zone;Dagaanduiding;Dag;ma t/m za 08-18 h koopavond 18-22 h;;
A1(Zone);;;ma t/m za 09.00-18.00;;;;;;A1;;Zone;Dagaanduiding;Dag;ma t/m za 09.00-18.00;;
A1(Zone);30;;ma t/m za 09-22 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 09-22 h;;
A1(Zone);30;;ma t/m za 09-22h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 09-22h;;
A1(Zone);30;;ma t/m za 10-24h zo 12-18h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 10-24h zo 12-18h;;
A1(Zone);30;;ma t/m za 12 - 24h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 12 - 24h;;
A1(Zone);30;;ma t/m za 6-19h uitgezonderd laden en lossen 6-11h en 16-18h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 6-19h uitgezonderd laden en lossen 6-11h en 16-18h;;
A2(Zone);30;;ma t/m za 8.00-18.00 h;;;;;;A2;30;Zone;Dagaanduiding;Dag;ma t/m za 8.00-18.00 h;;
A1(Zone);30;;ma t/m za 9-18 u vr 9-21 u;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 9-18 u vr 9-21 u;;
A1(Zone);30;;ma t/m za 9-18h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 9-18h;;
A1(Zone);30;;ma t/m za 9-18h donderdag 9-21h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za 9-18h donderdag 9-21h;;
A1(Zone);30;;Ma t/m za 9-21h;;;;;;A1;30;Zone;Dagaanduiding;Dag;Ma t/m za 9-21h;;
A2(Zone);30;;ma t/m za 9-21h zondag 12-18h;;;;;;A2;30;Zone;Dagaanduiding;Dag;ma t/m za 9-21h zondag 12-18h;;
A1(Zone);30;;ma t/m za van 08.00 tot 18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m za van 08.00 tot 18.00 h;;
A1(Zone);30;;ma t/m zo. 18.00-06.00h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma t/m zo. 18.00-06.00h;;
A1(Zone);60;;ma. t/ m vr. 18-8h za./zo. 0-24 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma. t/ m vr. 18-8h za./zo. 0-24 h;;
A1(Zone);30;;ma. t/m vr. 08.30 - 09.00 h 11.30 - 13.30 h 15.00 - 15.30 h.;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 08.30 - 09.00 h 11.30 - 13.30 h 15.00 - 15.30 h.;;
A1(Zone);30;;ma. t/m vr. 18-8 h zaÃ§/zo.0-24 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8 h zaÃ§/zo.0-24 h;;
A1(Zone);60;;ma. t/m vr. 18-8 h zaÃ§/zo.0-24 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8 h zaÃ§/zo.0-24 h;;
A1(Zone);30;;ma. t/m vr. 18-8h za/ za 0-24h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8h za/ za 0-24h;;
A1(Zone);30;;ma. t/m vr. 18-8h za/ zo 0-24 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8h za/ zo 0-24 h;;
A1(Zone);60;;ma. t/m vr. 18-8h za/ zo 0-24 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8h za/ zo 0-24 h;;
A1(Zone);30;;ma. t/m vr. 18-8h za/ zo 0-24h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 18-8h za/ zo 0-24h;;
A2(Zone);30;;ma. t/m vr. 9.00-19.30 h;;;;;;A2;30;Zone;Dagaanduiding;Dag;ma. t/m vr. 9.00-19.30 h;;
A1(Zone);30;;ma. t/m za. 08.00-19.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. 08.00-19.00 h;;
A1(Zone);30;;ma. t/m za. 09.00-20.30 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. 09.00-20.30 h;;
A1(Zone);30;;ma. t/m za. 09-18h vr. 18-21h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. 09-18h vr. 18-21h;;
A1(Zone);30;;ma. t/m za. 9.00-19.30 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. 9.00-19.30 h;;
A1(Zone);30;;ma. t/m za. 9.00-21.00 uur;;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. 9.00-21.00 uur;;
A1(Zone);30;;ma. t/m za. van 9.00 - 18.00 uur vr. tot 21.00 uur;4 m;;;;;A1;30;Zone;Dagaanduiding;Dag;ma. t/m za. van 9.00 - 18.00 uur vr. tot 21.00 uur;;
A1(Zone);30;;ma.t/m. vr.18-8h za./ zo.0-24h;4 m;;;;;A1;30;Zone;Dagaanduiding;Dag;ma.t/m. vr.18-8h za./ zo.0-24h;;
A1(Zone);60;;ma.t/m. vr.18-8h za./ zo.0-24h;;;;;;A1;60;Zone;Dagaanduiding;Dag;ma.t/m. vr.18-8h za./ zo.0-24h;;
A1(Zone);30;;maandag t / m vrijdag 09:00-19:00 uur zaterdag 12:00-19:00 uur;;;;;;A1;30;Zone;Dagaanduiding;Dag;maandag t / m vrijdag 09:00-19:00 uur zaterdag 12:00-19:00 uur;;
A1;30;;matig uw snelheid;4m;;;;;A1;30;;Dagaanduiding;Dag;matig uw snelheid;;
A1;50;;Matig Uw snelheid;;;;;;A1;50;;Dagaanduiding;Dag;Matig Uw snelheid;;
A1(Zone);60;;matig uw snelheid;;;;;;A1;60;Zone;Dagaanduiding;Dag;matig uw snelheid;;
A4;40;;matig uw snelheid;;;;;;A4;40;;Dagaanduiding;Dag;matig uw snelheid;;
A4;60;;matig uw snelheid;;;;;;A4;60;;Dagaanduiding;Dag;matig uw snelheid;;
A1(Zone);30;;matig uw snelheid i.v.m. trillingshinder;;;;;;A1;30;Zone;Dagaanduiding;Dag;matig uw snelheid i.v.m. trillingshinder;;
A1;15;;Matig uw snelheid!;;;;;;A1;15;;Dagaanduiding;Dag;Matig uw snelheid!;;
A1;30;;max. 24 UUR aRT 4 LID 3 babw;;;;;;A1;30;;Dagaanduiding;Dag;max. 24 UUR aRT 4 LID 3 babw;;
A1;30;;Max. 3;;;;;;A1;30;;Dagaanduiding;Dag;Max. 3;;
A2(Zone);Unknown;;mei / sept vr 11 h t/m zo 23 h;;;;;;A2;Unknown;Zone;Dagaanduiding;Dag;mei / sept vr 11 h t/m zo 23 h;;
A1(Zone);60;;uitgezonderd 08.00-18.00 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;uitgezonderd 08.00-18.00 h;;
A2(Zone);30;;uitgezonderd 08.00-18.00 h;;;;;;A2;30;Zone;Dagaanduiding;Dag;uitgezonderd 08.00-18.00 h;;
A1(Zone);30;;uitgezonderd ma t/ m vrij 8.00-18.00 uur;;;;;;A1;30;Zone;Dagaanduiding;Dag;uitgezonderd ma t/ m vrij 8.00-18.00 uur;;
A1(Zone);30;;uitgezonderd ma t/m vr 08.00-18.00 h;;;;;;A1;30;Zone;Dagaanduiding;Dag;uitgezonderd ma t/m vr 08.00-18.00 h;;
A1(Zone);60;;uitgezonderd ma t/m vr 08.00-18.00 h;;;;;;A1;60;Zone;Dagaanduiding;Dag;uitgezonderd ma t/m vr 08.00-18.00 h;;
A1(Zone);30;;uitgezonderd ma t/m vr 08.00-18.00 uur APV;;;;;;A1;30;Zone;Dagaanduiding;Dag;uitgezonderd ma t/m vr 08.00-18.00 uur APV;;
